Unnamed: 0,path,label,youtube title,youtube url,video_num,file_id,Youtube title,Start_time,End_time,Label,url
857,training/382/23.wav,6,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",https://www.youtube.com/watch?v=fTZoxaji72E,382,23,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",671,678,6,https://www.youtube.com/watch?v=fTZoxaji72E
858,training/382/24.wav,6,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",https://www.youtube.com/watch?v=fTZoxaji72E,382,24,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",686,690,6,https://www.youtube.com/watch?v=fTZoxaji72E
859,training/382/3.wav,6,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",https://www.youtube.com/watch?v=fTZoxaji72E,382,3,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",292,297,6,https://www.youtube.com/watch?v=fTZoxaji72E
860,training/382/4.wav,6,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",https://www.youtube.com/watch?v=fTZoxaji72E,382,4,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",304,310,6,https://www.youtube.com/watch?v=fTZoxaji72E
861,training/382/5.wav,6,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",https://www.youtube.com/watch?v=fTZoxaji72E,382,5,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",318,328,6,https://www.youtube.com/watch?v=fTZoxaji72E
862,training/382/6.wav,6,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",https://www.youtube.com/watch?v=fTZoxaji72E,382,6,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",343,353,6,https://www.youtube.com/watch?v=fTZoxaji72E
863,training/382/7.wav,6,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",https://www.youtube.com/watch?v=fTZoxaji72E,382,7,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",354,362,6,https://www.youtube.com/watch?v=fTZoxaji72E
864,training/382/8.wav,6,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",https://www.youtube.com/watch?v=fTZoxaji72E,382,8,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",363,367,6,https://www.youtube.com/watch?v=fTZoxaji72E
865,training/382/9.wav,6,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",https://www.youtube.com/watch?v=fTZoxaji72E,382,9,"F-16 vs F-35 Demo teams. Female Pilots Major Kristin ""Beo"" Wolfe and Captain Aimee ""Rebel"" Fiedler.",398,400,6,https://www.youtube.com/watch?v=fTZoxaji72E
866,training/279/0.wav,6,F15 Eagles passing through the Mach Loop 15th June 2022,https://www.youtube.com/watch?v=rWsGuusIwb8,279,0,F15 Eagles passing through the Mach Loop 15th June 2022,7,23,6,https://www.youtube.com/watch?v=rWsGuusIwb8
867,training/279/1.wav,6,F15 Eagles passing through the Mach Loop 15th June 2022,https://www.youtube.com/watch?v=rWsGuusIwb8,279,1,F15 Eagles passing through the Mach Loop 15th June 2022,40,51,6,https://www.youtube.com/watch?v=rWsGuusIwb8
868,training/479/0.wav,3,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",https://www.youtube.com/watch?v=z4DopGadjz8,479,0,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",94,97,3,https://www.youtube.com/watch?v=z4DopGadjz8
869,training/479/1.wav,3,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",https://www.youtube.com/watch?v=z4DopGadjz8,479,1,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",98,101,3,https://www.youtube.com/watch?v=z4DopGadjz8
870,training/479/2.wav,3,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",https://www.youtube.com/watch?v=z4DopGadjz8,479,2,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",105,112,3,https://www.youtube.com/watch?v=z4DopGadjz8
871,training/479/3.wav,3,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",https://www.youtube.com/watch?v=z4DopGadjz8,479,3,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",137,140,3,https://www.youtube.com/watch?v=z4DopGadjz8
872,training/479/4.wav,3,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",https://www.youtube.com/watch?v=z4DopGadjz8,479,4,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",173,176,3,https://www.youtube.com/watch?v=z4DopGadjz8
873,training/479/5.wav,4,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",https://www.youtube.com/watch?v=z4DopGadjz8,479,5,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",236,240,4,https://www.youtube.com/watch?v=z4DopGadjz8
874,training/479/6.wav,2,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",https://www.youtube.com/watch?v=z4DopGadjz8,479,6,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",404,408,2,https://www.youtube.com/watch?v=z4DopGadjz8
875,training/479/7.wav,2,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",https://www.youtube.com/watch?v=z4DopGadjz8,479,7,"US Army, NATO. M1A2 Abrams tanks of the 1st Cavalry Division on exercises in Germany.",409,415,2,https://www.youtube.com/watch?v=z4DopGadjz8
876,training/165/0.wav,5,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,0,Westpoint MILITARY ACADEMY Training Video!,1,11,5,https://www.youtube.com/watch?v=phwpf_vm0ks
877,training/165/1.wav,5,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,1,Westpoint MILITARY ACADEMY Training Video!,11,21,5,https://www.youtube.com/watch?v=phwpf_vm0ks
878,training/165/10.wav,1,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,10,Westpoint MILITARY ACADEMY Training Video!,150,154,1,https://www.youtube.com/watch?v=phwpf_vm0ks
879,training/165/11.wav,1,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,11,Westpoint MILITARY ACADEMY Training Video!,161,164,1,https://www.youtube.com/watch?v=phwpf_vm0ks
880,training/165/12.wav,1,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,12,Westpoint MILITARY ACADEMY Training Video!,167,171,1,https://www.youtube.com/watch?v=phwpf_vm0ks
881,training/165/13.wav,1,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,13,Westpoint MILITARY ACADEMY Training Video!,185,188,1,https://www.youtube.com/watch?v=phwpf_vm0ks
882,training/165/14.wav,1,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,14,Westpoint MILITARY ACADEMY Training Video!,197,204,1,https://www.youtube.com/watch?v=phwpf_vm0ks
883,training/165/15.wav,1,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,15,Westpoint MILITARY ACADEMY Training Video!,232,236,1,https://www.youtube.com/watch?v=phwpf_vm0ks
884,training/165/16.wav,1,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,16,Westpoint MILITARY ACADEMY Training Video!,240,250,1,https://www.youtube.com/watch?v=phwpf_vm0ks
885,training/165/17.wav,0,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,17,Westpoint MILITARY ACADEMY Training Video!,255,265,1,https://www.youtube.com/watch?v=phwpf_vm0ks
886,training/165/18.wav,0,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,18,Westpoint MILITARY ACADEMY Training Video!,268,278,1,https://www.youtube.com/watch?v=phwpf_vm0ks
887,training/165/19.wav,3,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,19,Westpoint MILITARY ACADEMY Training Video!,285,288,1,https://www.youtube.com/watch?v=phwpf_vm0ks
888,training/165/2.wav,5,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,2,Westpoint MILITARY ACADEMY Training Video!,21,31,5,https://www.youtube.com/watch?v=phwpf_vm0ks
889,training/165/20.wav,0,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,20,Westpoint MILITARY ACADEMY Training Video!,369,371,3,https://www.youtube.com/watch?v=phwpf_vm0ks
890,training/165/21.wav,0,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,21,Westpoint MILITARY ACADEMY Training Video!,375,377,3,https://www.youtube.com/watch?v=phwpf_vm0ks
891,training/165/22.wav,3,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,22,Westpoint MILITARY ACADEMY Training Video!,379,381,3,https://www.youtube.com/watch?v=phwpf_vm0ks
892,training/165/23.wav,3,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,23,Westpoint MILITARY ACADEMY Training Video!,400,402,3,https://www.youtube.com/watch?v=phwpf_vm0ks
893,training/165/24.wav,6,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,24,Westpoint MILITARY ACADEMY Training Video!,404,407,0,https://www.youtube.com/watch?v=phwpf_vm0ks
894,training/165/3.wav,5,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,3,Westpoint MILITARY ACADEMY Training Video!,35,44,5,https://www.youtube.com/watch?v=phwpf_vm0ks
895,training/165/4.wav,5,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,4,Westpoint MILITARY ACADEMY Training Video!,49,54,5,https://www.youtube.com/watch?v=phwpf_vm0ks
896,training/165/5.wav,5,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,5,Westpoint MILITARY ACADEMY Training Video!,55,65,5,https://www.youtube.com/watch?v=phwpf_vm0ks
897,training/165/6.wav,5,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,6,Westpoint MILITARY ACADEMY Training Video!,67,70,5,https://www.youtube.com/watch?v=phwpf_vm0ks
898,training/165/7.wav,0,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,7,Westpoint MILITARY ACADEMY Training Video!,76,78,3,https://www.youtube.com/watch?v=phwpf_vm0ks
899,training/165/8.wav,1,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,8,Westpoint MILITARY ACADEMY Training Video!,84,86,2,https://www.youtube.com/watch?v=phwpf_vm0ks
900,training/165/9.wav,1,Westpoint MILITARY ACADEMY Training Video!,https://www.youtube.com/watch?v=phwpf_vm0ks,165,9,Westpoint MILITARY ACADEMY Training Video!,131,137,0,https://www.youtube.com/watch?v=phwpf_vm0ks
901,training/326/0.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,0,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",6,14,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
902,training/326/1.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,1,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",17,23,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
903,training/326/10.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,10,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",527,531,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
904,training/326/11.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,11,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",549,556,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
905,training/326/12.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,12,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",562,572,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
906,training/326/13.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,13,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",574,577,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
907,training/326/14.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,14,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",579,583,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
908,training/326/15.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,15,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",600,603,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
909,training/326/16.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,16,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",605,608,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
910,training/326/17.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,17,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",623,628,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
911,training/326/18.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,18,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",632,637,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
912,training/326/19.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,19,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",652,655,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
913,training/326/2.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,2,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",43,50,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
914,training/326/20.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,20,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",658,663,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
915,training/326/21.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,21,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",666,671,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
916,training/326/3.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,3,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",58,61,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
917,training/326/4.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,4,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",334,342,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
918,training/326/5.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,5,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",348,353,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
919,training/326/6.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",356,361,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
920,training/326/7.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,7,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",479,484,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
921,training/326/8.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,8,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",486,491,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
922,training/326/9.wav,6,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",https://www.youtube.com/watch?v=CgZlwaHqg7Q,326,9,"Stingers, USAF. Powerful F-16 Fighting Falcon fighter jets of the Ohio Air National Guard",516,525,6,https://www.youtube.com/watch?v=CgZlwaHqg7Q
923,training/404/0.wav,3,M1A2 Abrams tanks at the 2016 Sullivan Cup best tank crew competition in the USA.,https://www.youtube.com/watch?v=c6UOxXUiAqU,404,0,M1A2 Abrams tanks at the 2016 Sullivan Cup best tank crew competition in the USA.,161,166,3,https://www.youtube.com/watch?v=c6UOxXUiAqU
924,training/404/1.wav,3,M1A2 Abrams tanks at the 2016 Sullivan Cup best tank crew competition in the USA.,https://www.youtube.com/watch?v=c6UOxXUiAqU,404,1,M1A2 Abrams tanks at the 2016 Sullivan Cup best tank crew competition in the USA.,211,215,3,https://www.youtube.com/watch?v=c6UOxXUiAqU
925,training/232/0.wav,0,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,0,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',23,28,0,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
926,training/232/1.wav,1,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,1,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',33,36,1,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
927,training/232/10.wav,0,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,10,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',170,173,0,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
928,training/232/11.wav,1,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,11,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',181,183,1,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
929,training/232/12.wav,0,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,12,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',187,194,0,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
930,training/232/13.wav,0,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,13,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',200,202,0,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
931,training/232/14.wav,0,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,14,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',250,251,0,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
932,training/232/15.wav,0,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,15,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',253,255,0,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
933,training/232/16.wav,0,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,16,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',264,270,0,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
934,training/232/2.wav,1,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,2,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',53,63,1,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
935,training/232/3.wav,1,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,3,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',64,73,1,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
936,training/232/4.wav,1,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,4,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',106,110,1,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
937,training/232/5.wav,1,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,5,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',114,120,1,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
938,training/232/6.wav,0,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,6,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',126,128,0,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
939,training/232/7.wav,1,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,7,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',132,136,1,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
940,training/232/8.wav,1,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,8,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',140,142,1,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
941,training/232/9.wav,0,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s,232,9,Ukrainian soldiers fight off Russians in battle for Bakhmut - 'Orcs jumped into our trenches',166,168,0,https://www.youtube.com/watch?v=qHZ3mPNxF_w&t=213s
942,training/020/0.wav,0,US Army in Intense Training Exercise - Combined Arms Live-Fire Exercise (CALFEX),https://www.youtube.com/watch?v=wavCf3JrwbE&t=2s,20,0,US Army in Intense Training Exercise - Combined Arms Live-Fire Exercise (CALFEX),0,3,0,https://www.youtube.com/watch?v=wavCf3JrwbE&t=2s
943,training/020/1.wav,0,US Army in Intense Training Exercise - Combined Arms Live-Fire Exercise (CALFEX),https://www.youtube.com/watch?v=wavCf3JrwbE&t=2s,20,1,US Army in Intense Training Exercise - Combined Arms Live-Fire Exercise (CALFEX),19,28,0,https://www.youtube.com/watch?v=wavCf3JrwbE&t=2s
944,training/020/10.wav,0,US Army in Intense Training Exercise - Combined Arms Live-Fire Exercise (CALFEX),https://www.youtube.com/watch?v=wavCf3JrwbE&t=2s,20,10,US Army in Intense Training Exercise - Combined Arms Live-Fire Exercise (CALFEX),115,120,2,https://www.youtube.com/watch?v=wavCf3JrwbE&t=2s
945,training/020/11.wav,1,US Army in Intense Training Exercise - Combined Arms Live-Fire Exercise (CALFEX),https://www.youtube.com/watch?v=wavCf3JrwbE&t=2s,20,11,US Army in Intense Training Exercise - Combined Arms Live-Fire Exercise (CALFEX),234,236,0,https://www.youtube.com/watch?v=wavCf3JrwbE&t=2s
